Item Name,cat
"BOOTS,COLD WEATHER",0
"BOOTS,COMBAT",2
"BOOTS,DIVERS",2
"BOOTS,DIVERS'",2
"BOOTS,EXTREME COLD WEATHER",0
"BOOTS,FIREMENS",0
"BOOTS,FLYERS",0
"BOOTS,FLYERS'",0
"BOOTS,HOT WEATHER",0
"BOOTS,HOT WEATHER,JUNGLE/DESERT USMC",0
"BOOTS,ICW,SAFETYTOE",0
"BOOTS,KNEE",0
"BOOTS,MID-LEG",0
"BOOTS,SAFETY,MENS",0
"BOOTS,SAFETY,MEN'S",0
"BOOTS,SKI-MOUNTAIN",0
"BORE LIGHT SYSTEM,LASER",0
"BORELIGHT SYSTEM,LA",0
"BORELIGHT SYSTEM,LASER",0
BORESCOPE,0
BORESCOPE KIT,0
"BORESCOPE KIT,ENGIN",0
BORESCOPE LIGHT    ,0
BORESCOPE SUBASSEMB,0
"BORESCOPE,M2       ",0
"BORESCOPE,VIDEO    ",0
BORESIGHT KIT      ,0
"BORESIGHT KIT,OPTICAL",0
"BORESIGHTING EQUIPMENT,WEAPON",0
BOTTLE AND TUMBLER SET,0
BOTTLE POUCH       ,0
"BOTTLE,SAFETY CAP",0
"BOTTLE,SCREW CAP",0
"BOTTLE,SPRAY",0
"BOTTOM,AIRCRAFT SEA",0
"BOTTOM,AIRCRAFT SEAT",0
"BOW,SIDE RAIL      ",0
"BOWL,EATING",0
BOX,0
"BOX MAGAZINE,AMMUNITION",2
BOX TOOL           ,0
"BOX,ACCESSORIES STOWAGE",0
"BOX,AMMUNITION",2
"BOX,AMMUNITION STOWAGE",2
"BOX,BIN            ",0
"BOX,FOLDING",0
"BOX,GRENADE        ",2
"BOX,PLASTIC        ",0
"BOX,POWER DISTRIBUTION",0
"BOX,SHIPPING",0
"BOX,SMALL PARTS",0
"BOX,SWITCH,CONTROL ",0
"BOXER,LEV1,LL,BROWN",0
"BOXER,LEV1,LR,BROWN",0
"BOXER,LEV1,XLL,BROW",0
"BOXES, CARTONS, AND CRATES",0
BOXING KIT,0
"BRACE,ANKLE",0
"BRACE,FENDER",0
"BRACE,GUN MOUNT PEDESTAL",2
BRACKET            ,0
BRACKET AND CLAMP ASSY,0
"BRACKET ASSEMBLY,DROOP COMPENSATOR",0
"BRACKET ASSY,GAS PR",0
BRACKET FIRE EXTING,0
"BRACKET,ANGLE",0
"BRACKET,AX HANDLE  ",0
"BRACKET,CONTROL,FUSELAGE",0
"BRACKET,DOUBLE ANGLE",0
"BRACKET,EYE,ROTATING SHAFT",0
"BRACKET,FIRE EXTINGUISHER",0
"BRACKET,HINGE      ",0
"BRACKET,JACK SHAFT ",0
"BRACKET,LEVER",0
"BRACKET,MAGNETIC PI",0
"BRACKET,MOUNTING",0
"BRACKET,MULTIPLE ANGLE",0
"BRACKET,QUICK RELEASE,M203",0
"BRACKET,SMALL ARMS,VEHICULAR",0
"BRACKET,STRUCTURAL COMPONENT,AIRCRAFT",0
"BRACKET,TOW HOOK",0
"BRACKET,VEHICULAR COMPONENTS",0
"BRACKET-FWD,TAIL RO",0
BRACKETS,0
"BRAKE ASSY,HOIST   ",0
"BRAKE BOOSTER ASSEMBLY,MASTER CYLINDER",0
"BRAKE CHAMBER,LR   ",0
"BRAKE MACHINE,SHEET METAL,HAND OPERATED",0
"BRAKE,GROUP REAR RT",0
"BRAKE,MAGNETIC     ",0
"BRAKE,MUZZLE",0
"BRAZING ALLOY,COPPER",0
"BREAKER,PAVING",0
"BREAKER,PAVING,TRACTOR MOUNTED",0
"BREATHING APPARATUS,EMERGENCY",0
"BREATHING APPARATUS,OXYGEN GENERATING",0
"BREATHING APPARATUS,SELF-CONTAINED",0
BREECH PLUG ASSEMBL,0
BRIEF CASE,0
"BROOM,LOBBY        ",0
"BROOM,PUSH",0
"BROOM,UPRIGHT",0
"BROOM,WHISK",0
"BROOMS, BRUSHES, MOPS AND SPONGES",0
"BROOMS, BRUSHES, MOPS, SPONGES",0
BRUSH              ,0
"BRUSH SECTION,ROTARY SWEEPER",0
"BRUSH,ACID SWABBING",0
"BRUSH,ADHESIVE",0
"BRUSH,ARTISTS",0
"BRUSH,BOTTLE AND BURET",0
"BRUSH,CLEANING,AIRCRAFT",0
"BRUSH,CLEANING,SMALL ARMS",0
"BRUSH,CLEANING,TOOL AND PARTS",0
"BRUSH,DUST         ",0
"BRUSH,DUSTING,BENCH",0
"BRUSH,DUSTING,DRAFTSMANS",0
"BRUSH,PAINT",0
"BRUSH,ROTARY SWEEPER",0
"BRUSH,SCRATCH      ",0
"BRUSH,SCRUB",0
"BRUSH,SURGICAL SCRUB",0
"BRUSH,WIRE,SCRATCH",0
"BUCKET,MOP",0
"BUCKET,SCOOP TYPE LOADER",0
BUCKLE,0
BUFFER,0
BUFFER ASSEMBLY    ,0
"BUFFER ASSEMBLY,RECOIL",0
BUFFER BODY        ,0
BUFFER BODY STOCK  ,2
BUFFER REMOVAL TOOL,0
"BUFFER,RECOIL MECHANISM",0
"BUILDING COMPONENTS, PREFABRICATED",0
BUILDUP BENCH ASSY ,0
"BULKHEAD,AIRCRAFT",0
"BULKHEAD,TAILBOOM  ",0
BULLETIN BOARD,0
"BUNK,BED W LOCKER  ",0
"BURNER UNIT,GASOLINE FIELD RANGE OUTFIT",0
BUS,3
"BUS,CONDUCTOR",3
"BUS,MOTOR",3
"BUSH HOOK,HAND",0
"BUSHING,MACHINE THREAD",0
"BUSHING,SLEEVE",0
BUTCHERS STEEL,0
"BUTTON,DISASSEMBLY ",0
"BUTTON,MAGAZINE CATCH",0
BUTTSTOCK AND BUFFER ASSEMBLY,2
"BUTTSTOCK,SUBASSEMBLY",2
BUZZER,0
CAB ASSEMBLY       ,0
CABINET,0
"CABINET ASSEMBLY,MOVABLE",0
"CABINET, HOUSEHOLD",0
"CABINET, OFFICE",0
"CABINET, STORAGE",0
"CABINET, TOOL",0
"CABINET,DEFIBRILLATOR",0
"CABINET,ELECTRICAL EQUIPMENT",0
"CABINET,FOOD WARMING,REACH-IN,ELECTRIC",0
"CABINET,KEY",0
"CABINET,LATERAL FILE",0
"CABINET,PHARMACEUTICAL STORAGE",0
"CABINET,PHARMACEUTICAL,BASE SECTION",0
"CABINET,SECURITY,WEAPONS STORAGE",0
"CABINET,STORAGE",0
"CABINET,STORAGE,FLAMMABLE",0
"CABINET,TEST PACKAGE STORAGE",0
"CABINET,TOOL,MOBILE",0
"CABINETS, LOCKERS, BINS, AND SHELVING",0
"CABLE AND CONDUIT ASSEMBLY,ELECTRICAL",0
CABLE ASSEMBLY AND REEL,0
"CABLE ASSEMBLY SET,ELECTRICAL",0
"CABLE ASSEMBLY,FIBER OPTIC,BRANCHED",0
"CABLE ASSEMBLY,POWER,ELECTRICAL",0
"CABLE ASSEMBLY,POWER,ELECTRICAL,BRANCHED",0
"CABLE ASSEMBLY,RADIO FREQUENCY",0
"CABLE ASSEMBLY,RADIO FREQUENCY,BRANCHED",0
"CABLE ASSEMBLY,RIBBON,ELECTRICAL",0
"CABLE ASSEMBLY,SINGLE BUNDLE,FIBER OPTIC",0
"CABLE ASSEMBLY,SPECIAL PURPOSE",0
"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRICAL",0
"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRICAL,BRANCHED",0
"CABLE ASSEMBLY-SWITCH,ELECTRICAL",0
CABLE ASSY AUDIO   ,0
CABLE KIT          ,0
"CABLE KIT,ELECTRICA",0
"CABLE KIT,SPECIAL POWER",0
"CABLE LOCK,NARCOTICS BOX",0
CABLE PIGTAIL      ,0
CABLE TIE          ,0
"CABLE, COMMUNICATION",0
"CABLE, CORD, WIRE ASSEMBLIES: COMM EQUIP",0
"CABLE,CLONING,MBITR",0
"CABLE,FIBER OPTIC",0
"CABLE,MICROPHONE   ",0
"CABLE,PATCH,NETWORK",0
"CABLE,POWER,ELECTRICAL",0
"CABLE,POWER,FLASHLI",0
"CABLE,RADIO FREQUENCY",0
"CABLE,SPECIAL PURPOSE,ELECTRICAL",0
"CABLE,TELEPHONE",0
"CABLE,TEST,COAXIAL ",0
"CABLEXASSY,POWER,RE",0
"CAGE,ANIMAL",0
"CAGE,SAFTEY TIRE   ",0
"CALCULATOR,ELECTRONIC",0
"CALIPER SET,MICROMETER,OUTSIDE",0
"CALIPER,DIAL",0
"CALIPER,MICROMETER,INSIDE",0
"CALIPER,MICROMETER,OUTSIDE",0
"CALIPER,VERNIER",0
CALIPERS,0
"CAM,BURST          ",0
"CAM,CONTROL",0
"CAM,FI,ED          ",0
CAMCORDER,0
CAMERA             ,0
CAMERA BODY        ,0
"CAMERA COMPONENT,MECHANICAL",0
CAMERA DIGITAL STIL,0
"CAMERA GROUP,RECONNAISSANCE SYSTEM",0
CAMERA IR PTZ      ,0
"CAMERA KIT,THERMAL ",2
CAMERA ROBOT       ,2
"CAMERA SET,STILL PI",0
"CAMERA SET,STILL PICTURE",0
"CAMERA SET,TELEVISION",0
CAMERA SUBASSEMBLY,0
CAMERA SYSTEM      ,0
"CAMERA SYSTEM,CCTV ",2
"CAMERA SYSTEM,DIGITAL",0
"CAMERA SYSTEM,INFRA",2
"CAMERA SYSTEM,RECONNAISSANCE",2
"CAMERA SYSTEM,SURVEILLANCE",2
"CAMERA, DIGITAL",0
"CAMERA, MOTION PICTURE",0
"CAMERA, STILL PICTURE",0
"CAMERA,INFRARED,INDUSTRIAL",2
"CAMERA,IR          ",2
"CAMERA,MOTION PICTURE",0
"CAMERA,RECONNAISSANCE SYSTEM",2
"CAMERA,STILL PICTURE",0
"CAMERA,TELEVISION",0
"CAMERA,TELEVISION,SUBASSEMBLY",0
"CAMERA,THERMAL INFR",2
"CAMERA,WEB         ",0
"CAMERA-RECORDING,VI",0
"CAMERA-RECORDING,VIDEO",0
"CAMERA-TRANSMITTER SYSTEM,VIDEO",0
CAMOUFLAGE AND DECEPTION EQUIPMENT,2
"CAMOUFLAGE CLOTH ASSORTMENT,RADAR TRANSPARENT,DESERT",2
"CAMOUFLAGE CLOTH ASSORTMENT,RADARTRANSPARENT",2
"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",2
"CAMOUFLAGE NET SYSTEM,RADAR TRANSPARENT",2
CAMOUFLAGE SCREEN S,2
"CAMOUFLAGE SCREEN SUPPORT SYSTEM,SNOW",2
CAMOUFLAGE SCREENING SYSTEM,2
"CAMOUFLAGE SCREENING SYSTEM,SNOW LIGHT WEIGHT RADAR SCATTERING",2
"CAMOUFLAGE SCREENING SYSTEM,SNOW LIGHT WEIGHT RADAR TRANSPARENT",2
CAMOUFLAGE SET,2
"CAMPER TOP,TRUCK   ",0
CAN,0
"CAN ASSEMBLY,CITRIC",0
"CAN,AMMUNITION",0
"CAN,DISPENSING,FUNNEL TOP",0
"CAN,FLAMMABLE WASTE",0
"CAN,MILITARY",0
"CAN,TRASH AND GARBAGE",0
"CAN,WATER          ",0
CANOPY             ,0
"CANOPY ASSEMBLY,SEARCHLIGHT",0
"CANOPY ASSY,PARACHU",0
"CANOPY,MOVEABLE    ",0
"CANOPY,PERSONNEL PARACHUTE",0
CANTEEN AND CARRIER COLLAPSIBLE ASSEMBLY,0
"CANTEEN,GENERAL PURPOSE",0
"CANTEEN,WATER",0
"CANVAS AND GLASS SHOP,SHELTER LOADED",0
CAP AND ADAPTER ASSY,0
CAP AND FILLER ASSY,0
"CAP AND RECEIVER ASSEMBLY,REFUELING SYSTEM",0
"CAP ASSEMBLY,PLASTIC WATER CAN",0
"CAP ASSEMBLY,THRUST",0
CAP ASSY           ,0
"CAP ASSY,OUTER     ",0
"CAP ASSY,RESTRAINT ",0
"CAP,AIM,OPAQUE     ",0
"CAP,COLD WEATHER",0
"CAP,ELECTRICAL",0
"CAP,EXTREME COLD WEATHER",0
"CAP,HAND GUARD     ",0
"CAP,ILLUMINATOR,DIF",0
"CAP,KNIT",0
"CAP,LENS",0
"CAP,MAGAZINE       ",0
"CAP,NIGHT VISION GO",0
"CAP,PROTECTIVE,DUST AND MOISTURE SEAL",0
"CAP,SCOPE MOUNT    ",0
"CAP,SYNTHESIS,MICROFLEECE",0
"CAP,TIP-OFF FLASHLT",0
"CAP,TRANSMISSION-GEARBOX,AIRCRAFT",0
"CAP,TRUCK,MOUNTING",0
"CAP,UTILITY",0
"CAP,WATER CANTEEN",0
"CAPABILITIES SET,NON-LETHAL",0
"CAPACITOR,FIXED,ELECTROLYTIC",0
CAPNOMETER         ,0
CAPSAT VEHICLE INMARSAT PHONE,3
"CAR,ARMORED",3
"CAR,ARMORED,MINE DISPOSAL",3
CARABINER          ,0
"CARABINER,NONLOCKING",0
"CARABINER,OMEGA    ",0
"CARABINERS,LOCKING,MODIFIED",0
CARD CASUALTY RESPONSE DOCUMENTATION TOOL,0
"CARD,COMPASS       ",0
"CARD,INDEX",0
CARD/CAC READER,0
"CARDS,TENT         ",0
CARGO BULKHEAD ASSEMBLY,0
"CARGO RELEASE,AUTOMATIC",0
CARGO STRAP        ,0
CARPETING,0
"CARREL,DESK",0
"CARRIAGE ROLLER,SEA",0
CARRIER AND CAP ACC,0
CARRIER ASSEMBLY   ,0
"CARRIER ASSEMBLY,KEY AND BOLT",0
"CARRIER ASSY,TRANSM",0
CARRIER HYDRATION SYSTEM,0
"CARRIER LITTER,NO.1",0
"CARRIER,3MAG,M4A1,G",2
"CARRIER,3MAG,M4A1,K",2
"CARRIER,BALLISTIC,SIDE",2
"CARRIER,BODY MOUNTE",2
"CARRIER,BOLT",2
"CARRIER,BREACHER TOOL",0
"CARRIER,CARGO",0
"CARRIER,CHEMICAL MACE CARTRIDGE",2
"CARRIER,CHEMICAL-BIOLOGICAL MASK",2
"CARRIER,COMMAND AND RECONNAISSANCE",2
"CARRIER,FIELD LOAD ",2
"CARRIER,FIGHTING LOAD",2
"CARRIER,FLASHLIGHT",0
"CARRIER,GRENADE",2
"CARRIER,HYDRATION  ",0
"CARRIER,HYDRATION,K",0
"CARRIER,INTRENCHING TOOL",0
"CARRIER,LITTER,WHEELED",0
"CARRIER,MASK,M43   ",2
"CARRIER,MODULAR,3 MAG M-4A1",2
"CARRIER,PISTOL HOLSTER",2
"CARRIER,PLATE      ",0
"CARRIER,PROJECTILE AND CARTRIDGE",2
"CARRIER,RADIO SET",2
"CARRIER,RADIO,PATROL PACK",0
"CARRIER,SCALABLE PLATE,COMPLETE",0
"CARRIER,SLEEP SYSTEM",0
"CARRIER,SMALL ARMS PROTECTIVE BODY ARMOR",2
"CARRIER,TOOL",0
"CARRY BAG,SPECIAL  ",0
CARRYING BAG       ,0
CARRYING CASE      ,0
"CARRYING CASE,MOLLE",0
"CARRYING CASE,RADIO",0
"CARRYING HANDLE ASSEMBLY,BARREL",0
"CART, DISH",0
"CART, MOTORIZED",0
"CART, STORAGE",0
"CART,CONCRETE",0
"CART,GENERAL HAULING",0
"CART,GENERATOR     ",0
"CART,GOLF          ",0
"CART,SURGICAL DRESSING",0
"CARTRIDGE,ELECTRICA",0
"CARTRIDGE,INFLATOR,FLOTATION GEAR",0
"CARTRIDGE,RESPIRATOR,AIR FILTERING",0
"CARTRIDGE,RESPIRATOR,AIR FILTERING,GAS/VAPOR",0
"CARTRIDGE,TONER",0
"CARVER,DENTAL",0
CASE,0
CASE               ,0
CASE ASSEMBLY      ,0
"CASE ASSEMBLY,TIE DOWN KIT",0
"CASE ASSEMBLY,TRANS",0
CASE ASSY          ,0
CASE CARRYING      ,0
"CASE SET,TRANSPORT AND STORAGE",0
CASE SHIPPING      ,0
"CASE,ACCESSORY     ",0
"CASE,ACCESSORY KIT,AUTOMATIC DATA PROCESSING EQUIPMENT.",0
"CASE,ACLS DRUG     ",0
"CASE,AIRBORNE WEAPONS",2
"CASE,AIRWAY        ",0
"CASE,BARREL,MACHINE GUN",2
"CASE,BORE GAGE     ",0
"CASE,BURNS,TRAUMA  ",0
"CASE,CARRYING      ",0
"CASE,CARRYING,CAMOUFLAGE",2
"CASE,CARRYING,CLIP,UNIVERSAL,MEDICAL",0
"CASE,CARRYING,EMPTY",0
"CASE,CARRYING,PELICAN",0
"CASE,CARRYING,PELICAN,LARYNGOSCOPE",0
"CASE,CARRYING,RIFLE",2
"CASE,CARRYING,WEAPO",0
"CASE,CARRYING,WEAPON",2
"CASE,COMBUSTION CHAMBER,AIRCRAFT GAS TURBINE ENGINE",0
"CASE,COMPUTER",0
"CASE,DEMOLITION CHARGE",0
"CASE,DENTAL INSTRUMENT AND SUPPLY SET",0
"CASE,DIVING APPARATUS",0
"CASE,ELECTRICAL EQUIPMENT CABINET",0
"CASE,ELECTRICAL-ELECTRONIC TEST AND MEASURING EQUIPMENT",0
"CASE,ELECTRONIC COMMUNICATIONS EQUIPMENT",0
"CASE,EMERGENCY EQUIPMENT,LIFE RAFT",0
"CASE,EQUIPMENT     ",0
"CASE,EQUIPMENT PROTECTIVE",0
"CASE,FIELD FIRST AID DRESSING",0
"CASE,FIELD FIRST AID DRESSING-UNMOUNTED MAGNETIC COMPASS",0
"CASE,FIELD HANDLING",0
"CASE,FIRE SHELTER  ",0
"CASE,FIRST AID KIT",0
"CASE,FLAG",0
"CASE,FLIGHT REPORT HOLDER",0
"CASE,GROUND SUPPORT",0
"CASE,GUN",2
"CASE,HANDCUFFS",0
"CASE,INDIVIDUAL SURVIVAL KIT",0
"CASE,INDUSTRIAL    ",0
"CASE,INFRARED EQUIPMENT",0
"CASE,LAMP",0
"CASE,LAPTOP COMPUTER",0
"CASE,LARYNGOSCOPE  ",0
"CASE,LIGHT SET",0
"CASE,MAP AND PHOTOGRAPH",0
"CASE,MARKER AND TOOLS,PERSONAL IDENTIFICATION BAND",0
"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",0
"CASE,MEDICAL MODULAR PRIMARY CARE ORGANI",0
"CASE,MEDICAL MODULAR,PREVENTIVE MEDICINE",0
"CASE,MEDICAL MODULAR,WOUND MANAGEMENT",0
"CASE,MILITARY WATER CAN",0
"CASE,NARCOTICS     ",0
"CASE,NIGHT VISION S",0
"CASE,OPTICAL INSTRUMENT",0
"CASE,PHARMACEUTICAL",0
"CASE,PHOTOGRAPHIC EQUIPMENT",0
"CASE,REPAIR KIT,WOO",0
"CASE,RIFLE         ",2
"CASE,SHIPPING AND STORAGE,MEDICAL SUPPLIES",0
"CASE,SHIPPING,DOG",0
"CASE,SHOTGUN AMMUNITION",2
"CASE,SMALL ARMS",2
"CASE,SMALL ARMS AMMUNITION",2
"CASE,SMALL ARMS CLEANING ROD",2
"CASE,SOCKET WRENCH SET",0
"CASE,STANDARDIZED COMPONENTS,ELECTRICAL",0
"CASE,STERILIZATION",0
"CASE,STORAGE,SPEC  ",0
"CASE,TOOL          ",0
"CASE,TOOL AND ACCESSORIES",0
"CASE,TOOL KIT      ",0
"CASE,TRANSIT",0
"CASE,TRANSIT       ",0
"CASE,TRANSMISSION  ",0
"CASE,TRANSPORT,SCREEN,RADAR SCATTERING,DESERT",0
"CASE,TRANSPORTATION",0
"CASE,TRAUMA,PARAMEDIC",0
"CASE,TURBINE,AIRCRAFT GAS TURBINE ENGINE",0
"CASE,UNDERWATER,CAMERA",2
"CASE,VERIFICATION KIT",0
"CASE,WATERPROOF,NIGHT HUNTERII",0
"CASE,WEAPONS       ",2
"CASTER,RIGID",0
"CASTER,SWIVEL",0
"CATCH ASSEMBLY,MAGAZINE",2
"CATCH,BOLT         ",2
"CATCH,CLAMPING",0
"CATCH,MAGAZINE",2
"CATHETER AND NEEDLE UNIT,INTRAVENOUS",0
"CATHETER,INTRAVENOUS",0
"CAULKING TOOL,HAND",0
CCTV CAMERA        ,2
"CD,LENS CLEANING   ",0
"CELL ASSEMBLY,OPTICAL INSTRUMENT",0
"CELL,FLOTATION     ",0
"CELL,OPTICAL ELEMENT",0
"CELL,TORQUE        ",0
CELLPHONE,0
CENTER FRAME ASSEMBLY,0
CEU STAR SAFIRE 3  ,0
CGC FLAMMABLE,0
CHAIN,0
CHAIN              ,0
CHAIN AND KEEPER   ,0
CHAIN ASSEMBLY TIE DOWN,0
"CHAIN ASSEMBLY,SINGLE LEG",0
"CHAIN ASSEMBLY,TIE DOWN",0
"CHAIN ASSEMBLY,TIRE",0
"CHAIN,CHAIN HOIST",0
"CHAIN,CHAIN SAW",0
"CHAIN,WELDED",0
"CHAIR, CHILDRENS",0
"CHAIR, FOLDING",0
"CHAIR, METAL",0
"CHAIR, OFFICE",0
"CHAIR, UPHOLSTERED",0
"CHAIR, WOOD",0
"CHAIR,BOATSWAINS   ",0
"CHAIR,EASY",0
"CHAIR,FOLDING",0
"CHAIR,PEDESTAL,SHIPBOARD BRIDGE WING",0
"CHAIR,REBAR        ",0
"CHAIR,ROTARY",0
"CHAIRS, OFFICE, LOT",0
CHALK LINE AND REEL,0
"CHALK,MARKING",0
"CHAMBER,AIR BRAKE",0
"CHAMBER,BUOYANCY   ",0
"CHAMBER,COMBUSTION,AIRCRAFT GAS TURBINE ENGINE",0
"CHANNEL,LOWER WIRE ",0
"CHAPS,PROTECTIVE   ",0
"CHARG,BAT,SING,STAT",0
"CHARGER,BATTERY",0
"CHARGER,BATTERY 1X1",0
"CHARGER,RADIAC DETECTOR",0
CHARGING HANDLE ASS,0
"CHART,CALENDAR PLANNING",0
"CHASSIS,ELECTRICAL-ELECTRONIC EQUIPMENT",0
"CHASSIS,TRAILER",0
"CHASSIS,TRUCK",0
"CHECK WEIGHT,TRIGGER",0
"CHEEK REST,GUN",2
CHEMICAL ANALYSIS INSTRUMENTS,0
CHEST,0
"CHEST AND GROIN,CARRIER",0
"CHEST,AMMUNITION",0
"CHEST,COLLAPSIBLE",0
"CHEST,ICE STORAGE",0
"CHEST,MEDICAL INSTRUMENT AND SUPPLY SET",0
"CHEST,TOOL KIT",0
CHESTRIG           ,0
"CHILLER,WATER,REFRIGERATING",0
"CHISEL,COLD,HAND",0
"CHISEL,DENTAL",0
CHOCK ASSEMBLY     ,0
"CHOCK ASSY,WHEEL   ",0
"CHOCK,WHEEL-TRACK",0
"CHUCK,AIR,INFLATING",0
"CHUCK,DRILL",0
"CHUTE,AMMUNITION",0
"CHUTE,EJECTION",0
CIRCUIT CARD ASSEMBLY,0
"CIRCULATOR,RADIO FREQUENCY",0
"CLAMP ASSEMBLY,LARG",0
"CLAMP, COMMERCIAL",0
"CLAMP,ARTERY",0
"CLAMP,BAR          ",0
"CLAMP,C",0
"CLAMP,HOSE",0
"CLAMP,HUB",0
"CLAMP,LOOP",0
"CLAMP,MATERIAL LIFTING",0
"CLAMP,PLIER",0
"CLAMP,PYLORUS",0
"CLAMP,REAR HANDGUARD",0
"CLAMP,SCREW,QUICK ADJUSTING",0
"CLAMP,SPRING       ",0
"CLAMP,SYNCHRO",0
"CLAMP,TOURNIQUET   ",0
"CLAMP,WRENCH,HEMOS,",0
"CLEAN WORK STATIONS, CONTROLLED",0
"CLEANER,HIGH PRESSURE",0
"CLEANER,INDUSTRIAL,MULTI PURPOSE",0
"CLEANER,PRESSURE,SOLVENT-WATER",0
"CLEANER,STEAM,PRESSURE JET",0
"CLEANER,STEAM,PRESSURE JET,TRAILER MOUNTED",0
"CLEANER,TOBACCO PIPE",0
"CLEANER,ULTRASONIC",0
"CLEANER,VACUUM,ELECTRIC",0
"CLEANER,VACUUM,PNEUMATIC",0
"CLEANER,VACUUM,SELF-PROPELLED",0
"CLEANER-DISINFECTANT,PINE TYPE",0
"CLEANING COMPOUND,AIRCRAFT SURFACE",0
"CLEANING COMPOUND,SOLVENT",0
"CLEANING COMPOUND,SOLVENT-DETE",0
"CLEANING COMPOUND,SOLVENT-DETERGENT",0
"CLEANING COMPOUND,WINDSHIELD",0
"CLEANING GUN,WATER",2
"CLEANING KIT,GUN",2
"CLEANING TOOL,SIGHT,BORE,OPTICAL",0
"CLEARING BARREL,PEDESTAL",0
CLEVIS ASSY        ,0
"CLEVIS,IDLER CONTRO",0
"CLEVIS,LOWER,BAGGAG",0
"CLEVIS,ROD END",0
"CLEVIS,SNATCH BLOCK",0
CLIMBER,0
CLIMBER STRAP SET,0
CLIMBERS EQUIPMENT SET,0
CLIMBER'S SET      ,0
"CLIMBERS SET,TREE AND POLE",0
"CLIMBING MACHINE,EXERCISER",0
"CLIP,CORD DETONATING",0
"CLIP,PAPER",0
"CLIP,RETAINING",0
"CLIP,SPRING TENSION",0
CLIPBOARD FILE,0
"CLIPBOARD,PILOTS",0
CLIPPER HAIR,0
"CLIPPER,HAIR",0
"CLOCK,MARINE,MECHANICAL",0
"CLOCK,PANEL",0
"CLOCK,WALL",0
CLOSE QUARTERS BATT,0
"CLOTH,ABRASIVE",0
"CLOTH,CAMOUFLAGE",2
"CLOTH,CLEANING",0
"CLOTH,LENS",0
"CLOTH,TWILL",0
CLOTHES DRYER,0
CLOTHES WASHER,0
CLOTHING,0
"CLOTHING, SPEC PUR, DEMIL B FOR INCIN",0
"CLOTHING, SPECIAL PURPOSE",0
"CLOTHING, SPECIAL PURPOSE, DEMIL A",0
"CLUB,SELF-PROTECTION",0
"CLUTCH HALF,POSITIVE,NONVEHICULAR",0
"CLUTCH,FAN,ENGINE",0
"CMERA,5000C        ",0
"COAT,ALL-WEATHER",0
"COAT,CAMOUFLAGE BLACK ARMY 357",2
"COAT,CAMOUFLAGE PATTERN",2
"COAT,COLD WEATHER",0
"COAT,COMBAT",2
"COAT,FIREMANS,BDU  ",0
"COAT,SHOOTERS",0
"COATING COMPOUND,PLASTISOL",0
COAXIAL TERMINATION,0
"COCK,POPPET DRAIN",0
COFFEE MAKER,0
"COFFEE MAKER,AUTOMATIC",0
"COFFEE MAKER,PERCOLATOR",0
COFFEE TABLE,0
COLD THERAPY-INTERMITTENT COMPRESSION UNIT,0
"COLLAGEN,HEMOSTATIC",0
COLLAPSIBLE JMIC 3.0K,0
"COLLAR,BALLISTIC,BA",2
"COLLAR,BALLISTIC,BASIC",2
"COLLAR,BEARING,TAIL",0
"COLLAR,CABLE",0
"COLLAR,NECK BRACE  ",0
"COLLAR,SWASHPLATE D",0
COLLECTIVE LEVER   ,0
COLLECTORS AND/OR HISTORICAL ITEMS,0
"COLLIMATOR,INFINITY AIMING REFERENCE",0
"COLLIMATOR,INFRARED",0
"COLLIMATOR,THERMAL SIGHT DSESTS",2
"COMBAT CASUALTY RESPONSE KIT,MEDIC",2
"COMBAT CASUALTY RESPONSE KIT,SQUAD",2
COMBAT LIFESAVER KIT,2
COMBAT MEDIC SET   ,2
"COMBAT VEHICLE ITV,M901",3
COMBINATION AND MISC INSTRUMENTS,0
COMBINATION LOCK,0
COMBINATION TOOL   ,0
"COMBINATION TOOL,HAND",0
"COMBUSTIBLE GAS INDICATOR SET,PORTABLE",0
COMM SECURITY EQUIPMENT AND COMPONENTS,0
"COMM,KIT,SPARE,PTS",0
"COMM,SET,WO,RADIO,C",0
"COMMAND SYSTEM,TACTICAL",2
COMMON LASER RANGEFINDER SET,0
"COMMUN,EQUIP,SOMS-B",0
COMMUNICATION EQP,0
COMMUNICATION EQUIPMENT MONITOR,0
COMMUNICATION SUBSYSTEM,0
COMMUNICATION SYSTEM,0
COMMUNICATION SYSTEM CONTROL GROUP,0
"COMMUNICATION SYSTEM,RESPIRATOR",0
COMMUNICATIONS CONTROL SET,0
"COMPACTOR,V        ",0
"COMPARATOR,OPTICAL PROJECTION",0
COMPASS ASSEMBLY   ,0
COMPASS M2 W-EQUIP ,0
"COMPASS, DEMIL A",0
"COMPASS,DRAFTING,PIVOT",0
"COMPASS,GYRO",0
"COMPASS,MAGNETIC,MOUNTED",0
"COMPASS,MAGNETIC,SURVEYORS",0
"COMPASS,MAGNETIC,UNMOUNTED",0
"COMPASS,MAGNETIC-INCLINOMETER",0
COMPENSATOR        ,0
"COMPENSATOR,BUOYANCY,DIVERS",0
